Kaina	Miestas	Rajonas	M2K	M2Vid	Gr4	Kamb	Tipas	Fizine	Remontas	Sodai	Ireng	Irengtumas	Statyba	Stat	Mur	Ntipas	Nplotas	Splotas	Atstumas iki centro (km)	AtsInt	Baldai	Metai	Nuoroda	Skelbimas
680000	Vilnius	Naujoji Vilnia	2720	2418.313716	4	4	Namas	4	Nereikia	0	3	Irengtas	Nauja	1	Murinis	Blokinis	250	13	10.3	3	0	2006	http://www.aruodas.lt/namas/vilniuje/parduodamas-naujas-namas-n-vilnioje-grazioje-vie/2-228641	file:///C:/Users/Dovile/Desktop/Namai/238.htm
380000	Vilnius	Pagiriai	2000	2086.461697	4	5	Namas	3	Reikia	0	1	Neirengtas	Nauja	1	Murinis	Murinis	190	8	16	4	0	2009	http://www.skelbiu.lt/skelbimai/parduodamas-kokybiskos-statybos-parduodamas-12352896.html	file:///C:/Users/Dovile/Desktop/Namai/239.htm
545000	Vilnius	Pagiriai	1816.666667	2086.461697	4	5	Namas	2	Nereikia	0	3	Irengtas	Nenauja	0	Murinis	Murinis	300	30	15.8	4	1	1995	http://www.aruodas.lt/namas/vilniuje/tinka-gyventi-is-karto-pastatas-geltonu-p/2-245878	file:///C:/Users/Dovile/Desktop/Namai/68.html
699000	Vilnius	Pagiriai	2796	2086.461697	4	6	Namas	3	Reikia	0	1	Neirengtas	Nauja	1	Murinis	Murinis	250	15.4	18.5	4	0	2010	http://www.aruodas.lt/namas/vilniuje/pagrindiniai-privalumai-namas-puikiai-tinka-5/2-244844	file:///C:/Users/Dovile/Desktop/Namai/145.htm
490000	Vilnius	Pagiriai	2016.460905	2086.461697	4	6	Namas	3	Reikia	0	1	Neirengtas	Nauja	1	Nemurinis	Medinis	243	16.05	16.1	4	0	2009	http://www.aruodas.lt/namas/vilniuje/parduodamas-ekologiskas-rastinis-gyvenamasis-namas/2-248413	file:///C:/Users/Dovile/Desktop/Namai/146.htm
390000	Vilnius	Pagiriai	1254.059616	2086.461697	4	5	Namas	2	Nereikia	0	3	Irengtas	Nenauja	0	Murinis	Murinis	310.99	10.03	17.9	4	1	1994	http://www.aruodas.lt/namas/vilniuje/parduodamas-erdvus-5k-3199m2-namas-pagiriuose/2-247683	file:///C:/Users/Dovile/Desktop/Namai/240.htm
210000	Vilnius	Pagiriai	2837.837838	2086.461697	4	3	Namas	3	Reikia	0	1	Neirengtas	Nauja	1	Murinis	Murinis	74	6.68	12.3	3	0	2011	http://www.aruodas.lt/namas/vilniuje/parduodamas-triju-kambariu-kompaktiskas-74-kvm-n/2-246037	file:///C:/Users/Dovile/Desktop/Namai/241.htm
225000	Vilnius	Pagiriai	1229.508197	2086.461697	4	7	Namas	3	Reikia	1	1	Neirengtas	Nauja	1	Murinis	Murinis	183	7	18.5	4	0	2010	http://www.aruodas.lt/namas/vilniuje/vilniaus-m-ribose-prie-nuostabaus-spigliuociu-mi/2-247966	file:///C:/Users/Dovile/Desktop/Namai/242.htm
370000	Vilnius	Pagiriai	1496.158512	2086.461697	4	5	Namas	3	Reikia	0	1	Neirengtas	Nauja	1	Murinis	Murinis	247.3	12	19	4	0	2008	http://www.aruodas.lt/namas/vilniuje/vilniaus-m-pagiriuose-deguciu-g-parduodamas-in/2-245660	file:///C:/Users/Dovile/Desktop/Namai/243.htm
249000	Vilnius	Pagiriai	3112.5	2086.461697	4	2	Namas	3	Reikia	1	2	Dalinai irengtas	Nauja	1	Nemurinis	Medinis	80	6.37	18.5	4	0	2010	http://www.aruodas.lt/namas/vilniuje/pagiriuose-sb-pagiriu-parduodamas-naujas-8-kv/2-224173	file:///C:/Users/Dovile/Desktop/Namai/244.htm
420000	Vilnius	Pagiriai	1850.220264	2086.461697	4	4	Namas	3	Reikia	0	1	Neirengtas	Nauja	1	Murinis	Murinis	227	16	18.5	4	0	2011	http://www.aruodas.lt/namas/vilniuje/parduodamas-227-kv-m-namas-su-16-aru-sklypu-pagiri/2-221456	file:///C:/Users/Dovile/Desktop/Namai/245.htm
122000	Vilnius	Pagiriai	2541.666667	2086.461697	4	2	Namas	3	Reikia	1	2	Neirengtas	Nauja	1	Murinis	Murinis	48	7	18.5	4	0	2011	http://www.aruodas.lt/namas/vilniuje/parduodamas-io-auksto-su-mansarda-namas-uz-pagiri/2-219952	file:///C:/Users/Dovile/Desktop/Namai/246.htm
530000	Vilnius	Tarande	3117.647059	3505.731924	3	3	Namas	4	Nereikia	0	3	Irengtas	Nauja	1	Murinis	Murinis	170	7.5	9.82	2	0	2006	http://www.aruodas.lt/namas/vilniuje/parduodama-puse-namoantras-aukstas-atskiri-ieji/2-241405	file:///C:/Users/Dovile/Desktop/Namai/247.htm
360000	Vilnius	Tarande	2352.941176	3505.731924	3	4	Kotedzas	3	Reikia	0	1	Dalinai irengtas	Nauja	1	Murinis	Murinis	153	2.5	13.5	3	0	2011	http://www.aruodas.lt/namas/vilniuje/tarandes-kotedzai-projektas-skirtas-zmonems-vert/2-244367	file:///C:/Users/Dovile/Desktop/Namai/75.htm
399000	Vilnius	Tarande	3325	3505.731924	3	4	Kotedzas	3	Reikia	0	1	Neirengtas	Nauja	1	Murinis	Blokinis	120	3	13.6	3	0	2011	http://www.aruodas.lt/namas/vilniuje/parduodami-211m-pastatyti-12-kvm-blokuoti-nam/2-245555	D:/Paskaitos/III kursas/Kursinis/Duomenys/Linkai/2011.10.21/Tarand4.htm
550000	Vilnius	Tarande	2037.037037	3505.731924	3	4	Kotedzas	4	Nereikia	0	3	Irengtas	Nauja	1	Murinis	Blokinis	270	7.5	9.82	2	0	2007	http://www.aruodas.lt/namas/vilniuje/naujos-statybos-dvibutis-namas-tarandeje-vienoje/2-245716	file:///C:/Users/Dovile/Desktop/Namai/106.htm
520000	Vilnius	Tarande	2888.888889	3505.731924	3	5	Namas	3	Reikia	0	1	Neirengtas	Nauja	1	Murinis	Blokinis	180	10	13.8	3	0	2011	http://www.aruodas.lt/namas/vilniuje/jau-baigemas-statytiparduodamas-vienas-is-dvieju/2-140287	file:///C:/Users/Dovile/Desktop/Namai/129.htm
900000	Vilnius	Tarande	3913.043478	3505.731924	3	5	Namas	3	Reikia	0	1	Neirengtas	Nauja	1	Murinis	Murinis	230	11.23	7.68	2	0	2008	http://www.aruodas.lt/namas/vilniuje/vilniaus-m-tarandeje-gabijos-g-naujame-gyvena/2-150428	D:/Paskaitos/III kursas/Kursinis/Duomenys/Linkai/2011.10.21/Tarand1.htm
700000	Vilnius	Tarande	3181.818182	3505.731924	3	6	Kotedzas	4	Reikia	0	1	Neirengtas	Nauja	1	Murinis	Murinis	220	9.4	7.68	2	0	2008	http://www.aruodas.lt/namas/vilniuje/vilniaus-raj-avizieniuose-gabijos-g-naujame-g/2-150429	D:/Paskaitos/III kursas/Kursinis/Duomenys/Linkai/2011.10.21/Tarand2.htm
630000	Vilnius	Tarande	3333.333333	3505.731924	3	5	Namas	3	Reikia	0	1	Neirengtas	Nauja	1	Murinis	Blokinis	189	7.5	10	3	0	2008	http://www.aruodas.lt/namas/vilniuje/parduodamas-vilniaus-mieste-tarandeje-dalinai-ire/2-248964	D:/Paskaitos/III kursas/Kursinis/Duomenys/Linkai/2011.10.21/Tarand3.htm
620000	Vilnius	Tarande	2339.622642	3505.731924	3	4	Namas	4	Nereikia	0	3	Irengtas	Nauja	1	Murinis	Murinis	265	7.5	10.8	3	0	2007	http://www.aruodas.lt/namas/vilniuje/tarandeje-laidagalviu-gje-parduodamas-pilnai-ire/2-244605	file:///C:/Users/Dovile/Desktop/Namai/248.htm
730000	Vilnius	Tarande	3862.433862	3505.731924	3	5	Namas	3	Reikia	0	1	Neirengtas	Nauja	1	Murinis	Murinis	189	7	13	3	0	2011	http://www.aruodas.lt/namas/vilniuje/isskirtinis-naujos-ir-kokybiskos-statybos-individ/2-248386	file:///C:/Users/Dovile/Desktop/Namai/249.htm
720000	Vilnius	Tarande	3130.434783	3505.731924	3	5	Namas	3	Reikia	0	1	Neirengtas	Nauja	1	Murinis	Murinis	230	13	12.8	3	0	2011	http://www.aruodas.lt/namas/vilniuje/parduodamas-modernus-namas-tarandeje-vilniaus-mie/2-247572	file:///C:/Users/Dovile/Desktop/Namai/250.htm
1090000	Vilnius	Tarande	5018.416206	3505.731924	3	5	Namas	4	Nereikia	0	3	Irengtas	Nauja	1	Murinis	Murinis	217.2	17.82	13.8	3	0	2008	http://www.aruodas.lt/namas/vilniuje/pagrindiniai-privalumai-didelis-sklypas-ga/2-244345	file:///C:/Users/Dovile/Desktop/Namai/251.htm
745000	Vilnius	Tarande	2980	3505.731924	3	5	Namas	3	Reikia	0	1	Neirengtas	Nauja	1	Murinis	Murinis	250	7.5	13.8	3	0	2008	http://www.aruodas.lt/namas/vilniuje/parduodamas-naujas-namas-prestiziniame-vilniaus-m/2-204739	file:///C:/Users/Dovile/Desktop/Namai/252.htm
1090000	Vilnius	Tarande	4128.787879	3505.731924	3	5	Namas	4	Nereikia	0	3	Irengtas	Nauja	1	Murinis	Murinis	264	15	12	3	0	2004	http://www.aruodas.lt/namas/vilniuje/parduodamas-kokybiskai-statytas-gerai-irengtas-2/2-248639	file:///C:/Users/Dovile/Desktop/Namai/253.htm
1150000	Vilnius	Tarande	4693.877551	3505.731924	3	6	Namas	4	Nereikia	0	3	Irengtas	Nauja	1	Murinis	Murinis	245	8.5	7.73	2	0	2008	http://www.aruodas.lt/namas/vilniuje/parduodamas-naujas-pilnai-irengtas-6-kambariu-24/2-238531	file:///C:/Users/Dovile/Desktop/Namai/254.htm
1100000	Vilnius	Tarande	5238.095238	3505.731924	3	5	Namas	4	Nereikia	0	3	Irengtas	Nauja	1	Murinis	Murinis	210	17.82	13.9	3	0	2008	http://www.aruodas.lt/namas/vilniuje/parduodamas-erdvus-ir-komfortiskas-namas-tarandeje/2-235771	file:///C:/Users/Dovile/Desktop/Namai/255.htm
870000	Vilnius	Tarande	4627.659574	3505.731924	3	6	Namas	4	Nereikia	0	3	Irengtas	Nauja	1	Murinis	Blokinis	188	7	9.82	2	0	2007	http://www.aruodas.lt/namas/vilniuje/privaziavimas-prie-namo-asfaltuotu-keliu-vaziuoja/2-234952	file:///C:/Users/Dovile/Desktop/Namai/256.htm
900000	Vilnius	Tarande	4332.964229	3505.731924	3	5	Namas	4	Nereikia	0	3	Irengtas	Nauja	1	Murinis	Blokinis	207.71	7	10.2	3	0	2001	http://www.aruodas.lt/namas/vilniuje/parduodamas-sublokuotas-namas-2771-kvm-tarande/2-230840	file:///C:/Users/Dovile/Desktop/Namai/257.htm
475000	Vilnius	Tarande	1583.333333	3505.731924	3	5	Namas	3	Reikia	0	1	Neirengtas	Nauja	1	Murinis	Murinis	300	7.64	11	3	0	2009	http://www.aruodas.lt/namas/vilniuje/vilniaus-m-tarandeje-j-kamarausko-g-parduoda/2-160448	file:///C:/Users/Dovile/Desktop/Namai/258.htm
1100000	Vilnius	Tarande	4029.304029	3505.731924	3	5	Namas	4	Nereikia	0	3	Irengtas	Nauja	1	Murinis	Murinis	273	15	9.82	2	1	2000	http://www.aruodas.lt/namas/vilniuje/parduodamas-kokybiskai-irengtas-erdvus-namas-laba/2-243121	file:///C:/Users/Dovile/Desktop/Namai/259.htm
498000	Vilnius	Antakalnis	3774.442929	3397.435427	3	3	Namas	4	Nereikia	1	3	Irengtas	Nauja	1	Murinis	Murinis	131.94	6	7	2	1	2006	http://www.skelbiu.lt/skelbimai/bendras-namo-plotas-131-94-kv-m-bendras-namo-12069769.html	file:///C:/Users/Dovile/Desktop/Namai/parduodamas-puikus-namas-parduodamas-puikus-namas-12283814.html
589000	Vilnius	Antakalnis	3218.579235	3397.435427	3	5	Namas	4	Nereikia	1	3	Irengtas	Nauja	1	Murinis	Blokinis	183	6	8	2	1	2007	http://www.skelbiu.lt/skelbimai/nama-galima-apziureti-is-anksto-nama-galima-12357149.html	file:///C:/Users/Dovile/Desktop/Namai/bendras-namo-plotas-131-94-kv-m-bendras-namo-12069769.html
399000	Vilnius	Antakalnis	2871.949903	3397.435427	3	5	Namas	2	Nereikia	1	3	Irengtas	Nenauja	0	Murinis	Mûrinis	138.93	9.12	9	2	1	1991	http://www.skelbiu.lt/skelbimai/siam-objektui-taikomos-palankios-siam-objektui-12357140.html	file:///C:/Users/Dovile/Desktop/Namai/10.html
450000	Vilnius	Antakalnis	2004.811548	3397.435427	3	6	Namas	1	Reikia	0	2	Irengtas	Nenauja	0	Murinis	Blokinis	224.46	4.42	7.99	2	0	1994	http://www.skelbiu.lt/skelbimai/bendri-duomenys-s-batoro-g-bendri-duomenys-s-12263449.html	file:///C:/Users/Dovile/Desktop/Namai/11.html
650000	Vilnius	Antakalnis	3385.416667	3397.435427	3	6	Namas	4	Nereikia	0	3	Irengtas	Nauja	1	Murinis	Murinis	192	6	8	2	0	2007	http://www.skelbiu.lt/skelbimai/vilnius-namo-tipas-murinis-irengimas-pilnai-12342875.html	file:///C:/Users/Dovile/Desktop/Namai/23.html
590000	Vilnius	Antakalnis	3470.588235	3397.435427	3	4	Kotedzas	3	Reikia	0	1	Neirengtas	Nauja	1	Murinis	Murinis	170	2	6	2	0	2011	http://www.skelbiu.lt/skelbimai/parduodamas-kokybiskos-statybos-parduodamas-12231940.html	file:///C:/Users/Dovile/Desktop/Namai/31.html
490000	Vilnius	Antakalnis	2722.222222	3397.435427	3	5	Namas	3	Reikia	1	1	Neirengtas	Nauja	1	Murinis	Murinis	180	8	6.84	2	0	2009	http://www.skelbiu.lt/skelbimai/parduodu-nama-antakalnyje-pragiedruliu-g-uz-11765943.html	file:///C:/Users/Dovile/Desktop/Namai/43.html
1444000	Vilnius	Antakalnis	5776	3397.435427	3	5	Namas	4	Nereikia	0	3	Irengtas	Nauja	1	Murinis	Murinis	250	4	3.36	1	0	2009	http://www.aruodas.lt/namas/vilniuje/parduodamas-5-kambariu-25-kvm-namas-dailidziu/2-230773	file:///C:/Users/Dovile/Desktop/Namai/58.html
810000	Vilnius	Antakalnis	3857.142857	3397.435427	3	5	Kotedzas	3	Reikia	0	1	Neirengtas	Nauja	1	Murinis	Murinis	210	4	4.53	1	0	2011	http://www.aruodas.lt/namas/vilniuje/ramioje-vietoje-aptvertoje-teritorijoje-salia-pusy/2-245612	D:/Paskaitos/III kursas/Kursinis/Duomenys/Linkai/2011.10.21/Antak2.htm
340000	Vilnius	Antakalnis	2720	3397.435427	3	3	Namas	3	Reikia	1	1	Neirengtas	Nauja	1	Murinis	Murinis	125	6.2	11.6	3	0	2011	http://www.aruodas.lt/namas/vilniuje/parduodamas-naujai-pastatytas-namas-dvarcionyse-a/2-244060	file:///C:/Users/Dovile/Desktop/Namai/97.htm
1200000	Vilnius	Antakalnis	4285.714286	3397.435427	3	5	Namas	3	Reikia	0	2	Irengtas	Nauja	1	Murinis	Murinis	280	12	11.3	3	0	2005	http://www.skelbiu.lt/skelbimai/parduodamas-labai-kokybiskai-parduodamas-labai-12514021.html	file:///C:/Users/Dovile/Desktop/Namai/98.htm
220000	Vilnius	Antakalnis	1571.428571	3397.435427	3	5	Namas	3	Reikia	1	1	Neirengtas	Nauja	1	Murinis	Blokinis	140	3.1	6.46	2	0	2010	http://www.skelbiu.lt/skelbimai/parduodamas-naujai-pastatytas-parduodamas-naujai-12541070.html	file:///C:/Users/Dovile/Desktop/Namai/111.html
619000	Vilnius	Antakalnis	3296.059638	3397.435427	3	5	Namas	4	Nereikia	1	3	Irengtas	Nauja	1	Murinis	Blokinis	187.8	6.07	11.3	3	0	2007	http://www.aruodas.lt/namas/vilniuje/parduodamas-dvieju-aukstu-gyvenamasis-namas-su-rus/2-247334	file:///C:/Users/Dovile/Desktop/Namai/113.html
649000	Vilnius	Antakalnis	3433.862434	3397.435427	3	5	Namas	4	Nereikia	0	3	Irengtas	Nauja	1	Murinis	Murinis	189	6.15	6.78	2	1	2011	http://www.aruodas.lt/namas/vilniuje/parduodamas-stilingai-irengtas-naujas-murinis-189/2-246865	file:///C:/Users/Dovile/Desktop/Namai/122.htm
270000	Vilnius	Antakalnis	3000	3397.435427	3	4	Namas	3	Reikia	1	1	Neirengtas	Nauja	1	Murinis	Blokinis	90	1.6	11.7	3	0	2010	http://www.aruodas.lt/namas/vilniuje/parduodamas-9-kvm-namas-su-daline-apdaila-pu/2-241673	file:///C:/Users/Dovile/Desktop/Namai/261.htm
800000	Vilnius	Antakalnis	4040.40404	3397.435427	3	4	Namas	4	Nereikia	0	3	Irengtas	Nauja	1	Murinis	Murinis	198	2.85	4.53	1	1	2008	http://www.aruodas.lt/namas/vilniuje/parduodamas-198-kvm-28-metu-statybos-ireng/2-248693	file:///C:/Users/Dovile/Desktop/Namai/262.htm
930000	Vilnius	Antakalnis	4227.272727	3397.435427	3	4	Namas	4	Nereikia	0	3	Irengtas	Nauja	1	Murinis	Murinis	220	7	10.6	3	1	2006	http://www.aruodas.lt/namas/vilniuje/parduodamas-namas-nemencines-plente-grazioje-ir-j/2-248005	file:///C:/Users/Dovile/Desktop/Namai/263.htm
850000	Vilnius	Antakalnis	3497.942387	3397.435427	3	5	Namas	4	Nereikia	0	3	Irengtas	Nauja	1	Murinis	Murinis	243	6.25	7.63	2	0	2008	http://www.aruodas.lt/namas/vilniuje/parduodamas-243-kvmnamas-antakalnyjevirsupio-g/2-214003	file:///C:/Users/Dovile/Desktop/Namai/264.htm
499000	Vilnius	Salininkai	3095.533499	2866.027503	4	5	Namas	3	Reikia	0	2	Dalinai irengtas	Nauja	1	Murinis	Murinis	161.2	19	10.3	3	0	2007	http://www.aruodas.lt/namas/vilniuje/parduodamas-dalinai-irengtas-namas-pupines-gyvenve/2-250600	file:///C:/Users/Dovile/Desktop/Namai/265.htm
120000	Vilnius	Salininkai	1224.489796	2866.027503	4	4	Namas	3	Reikia	1	2	Irengtas	Nauja	1	Murinis	Murinis	98	3	14.1	3	0	2009	http://www.aruodas.lt/namas/vilniuje/parduodamas-sodo-namas-salininkuose-sodu-bendrija/2-240135	file:///C:/Users/Dovile/Desktop/Namai/28.html
510000	Vilnius	Salininkai	2142.857143	2866.027503	4	5	Namas	4	Nereikia	0	3	Irengtas	Nauja	1	Murinis	Murinis	238	6	12	3	0	2005	http://www.aruodas.lt/namas/vilniuje/parduodamas-238-kvm-namas-su-6-a-sklypu-salinin/2-242589	file:///C:/Users/Dovile/Desktop/Namai/54.htm
95000	Vilnius	Salininkai	1357.142857	2866.027503	4	2	Namas	1	Reikia	1	2	Irengtas	Nenauja	0	Murinis	Murinis	70	3	14	3	0	1989	http://www.aruodas.lt/namas/vilniuje/parduodamas-1-auksto-su-mansarda-murinis-7-kvm/2-249510	file:///C:/Users/Dovile/Desktop/Namai/55.htm
299000	Vilnius	Salininkai	2300	2866.027503	4	5	Namas	1	Reikia	0	2	Irengtas	Nenauja	0	Murinis	Murinis	130	5	12	3	0	1990	http://www.aruodas.lt/namas/vilniuje/parduodamas-murinis-namas-salininkuose-pardu/2-239605	file:///C:/Users/Dovile/Desktop/Namai/57.htm
400000	Vilnius	Salininkai	2580.645161	2866.027503	4	4	Namas	4	Nereikia	0	3	Irengtas	Nauja	1	Murinis	Murinis	155	8	12	3	1	2004	http://www.aruodas.lt/namas/vilniuje/adresas-salininkai-vilniaus-m-sav-sb-zibute-b/2-237493	file:///C:/Users/Dovile/Desktop/Namai/59.htm
500000	Vilnius	Salininkai	3496.503497	2866.027503	4	5	Kotedzas	3	Reikia	0	3	Irengtas	Nauja	1	Murinis	Murinis	143	6	11.7	3	1	2008	http://www.skelbiu.lt/skelbimai/vilnius-informacija-apie-nama-nauja-statyba-12343059.html	file:///C:/Users/Dovile/Desktop/Namai/60.htm
430000	Vilnius	Salininkai	2866.666667	2866.027503	4	4	Namas	3	Reikia	1	3	Irengtas	Nauja	1	Murinis	Murinis	150	12	13.4	3	0	2009	http://www.aruodas.lt/namas/vilniuje/pasiulymas-ieskantiems-ekonomisko-namo-pigus-sild/2-244016	file:///C:/Users/Dovile/Desktop/Namai/89.html
500000	Vilnius	Salininkai	2145.922747	2866.027503	4	5	Kotedzas	3	Reikia	1	2	Irengtas	Nauja	1	Murinis	Blokinis	233	3	12.7	3	0	2008	http://www.aruodas.lt/namas/vilniuje/namas-vilniaus-raj-salininkai-sakalaiciu-s/2-246231	file:///C:/Users/Dovile/Desktop/Namai/102.htm
260000	Vilnius	Salininkai	2826.086957	2866.027503	4	3	Namas	4	Nereikia	1	3	Irengtas	Nauja	1	Murinis	Murinis	92	11	14.7	3	0	2004	http://www.aruodas.lt/namas/vilniuje/salininkuose-sb-kelmijos-sodu41-g-parduodamas-9/2-244603	file:///C:/Users/Dovile/Desktop/Namai/266.htm
289000	Vilnius	Salininkai	2223.076923	2866.027503	4	5	Namas	3	Nereikia	0	2	Irengtas	Nenauja	0	Murinis	Murinis	130	6.3	12	3	0	1992	http://www.aruodas.lt/namas/vilniuje/parduodamas-murinis-namas-salininkuose-pardu/2-249030	file:///C:/Users/Dovile/Desktop/Namai/267.htm
575000	Vilnius	Salininkai	4307.438759	2866.027503	4	5	Namas	4	Nereikia	0	3	Irengtas	Nauja	1	Murinis	Murinis	133.49	10.06	12.4	3	0	2007	http://www.aruodas.lt/namas/vilniuje/parduodamas-naujos-statybos-kokybiskai-irengta/2-249101	file:///C:/Users/Dovile/Desktop/Namai/268.htm
548000	Vilnius	Salininkai	3403.726708	2866.027503	4	5	Namas	4	Nereikia	0	3	Irengtas	Nauja	1	Nemurinis	Medinis	161	9	13.6	3	0	2003	http://www.aruodas.lt/namas/vilniuje/salininkuose-kelmijos-g-parduodamas-gerai-irengt/2-248737	file:///C:/Users/Dovile/Desktop/Namai/269.htm
320000	Vilnius	Salininkai	2285.714286	2866.027503	4	4	Namas	2	Nereikia	1	3	Irengtas	Nenauja	0	Murinis	Murinis	140	10	13.5	3	0	1980	http://www.aruodas.lt/namas/vilniuje/salininkuose-parduodamas-2ju-aukstu-5iu-kambar/2-246585	file:///C:/Users/Dovile/Desktop/Namai/270.htm
870000	Vilnius	Salininkai	4090.460294	2866.027503	4	6	Namas	4	Nereikia	1	3	Irengtas	Nauja	1	Murinis	Murinis	212.69	8.52	8.24	3	0	2005	http://www.aruodas.lt/namas/vilniuje/parduodamas-213-kvm-irengtas-individualus-namas-p/2-243371	file:///C:/Users/Dovile/Desktop/Namai/271.htm
575000	Vilnius	Salininkai	2613.636364	2866.027503	4	5	Namas	3	Reikia	0	1	Neirengtas	Nauja	1	Murinis	Murinis	220	9	10.5	3	0	2008	http://www.aruodas.lt/namas/vilniuje/parduodamas-namas-salininkuosegrazioje-vietoje/2-243306	file:///C:/Users/Dovile/Desktop/Namai/272.htm
625000	Vilnius	Salininkai	3955.696203	2866.027503	4	4	Namas	4	Nereikia	1	3	Irengtas	Nauja	1	Murinis	Murinis	158	40	12.2	3	0	2007	http://www.aruodas.lt/namas/vilniuje/parduodamas-4-kambariu-143-m-namas-kelmijos-sodu/2-230841	file:///C:/Users/Dovile/Desktop/Namai/273.htm
500000	Vilnius	Salininkai	4672.897196	2866.027503	4	4	Namas	4	Nereikia	1	3	Irengtas	Nauja	1	Murinis	Murinis	107	6	12.5	3	0	2008	http://www.aruodas.lt/namas/vilniuje/zg-parduodamas-pilnai-irengtas-2-aukstu-17-kv2/2-240825	file:///C:/Users/Dovile/Desktop/Namai/274.htm
3999999	Vilnius	Uzupis	10362.69171	9106.71265	2	4	Namas	2	Nereikia	0	4	Irengtas	Nenauja	0	Murinis	Murinis	386	17	2.14	1	0	1990	http://www.skelbiu.lt/skelbimai/namas-aukstaiciu-g-uzupis-namas-aukstaiciu-g-12385826.html	file:///C:/Users/Dovile/Desktop/Namai/275.htm
920000	Vilnius	Uzupis	8363.636364	9106.71265	2	5	Namas	1	Reikia	0	2	Irengtas	Nenauja	0	Murinis	Murinis	110	6	2.29	1	0	1940	http://www.aruodas.lt/namas/vilniuje/parduodamas-nuosavo-namo-visas-pirmas-aukstas-su-u/2-241575	file:///C:/Users/Dovile/Desktop/Namai/1.html
1980000	Vilnius	Uzupis	6711.864407	9106.71265	2	6	Kotedzas	4	Nereikia	0	3	Irengtas	Nauja	1	Murinis	Murinis	295	4.73	2.42	1	0	2004	http://www.aruodas.lt/namas/vilniuje/uzupyje-polocko-gatveje-parduodamas-patogus-ir-er/2-244929	file:///C:/Users/Dovile/Desktop/Namai/154.htm
1500000	Vilnius	Uzupis	11904.7619	9106.71265	2	3	Namas	4	Nereikia	0	3	Irengtas	Nauja	1	Murinis	Murinis	126	11.6	2.83	1	0	2009	http://www.aruodas.lt/namas/vilniuje/b151-zarasu-g-uzupis-parduodamas-naujai-pastat/2-249296	file:///C:/Users/Dovile/Desktop/Namai/107.htm
1999000	Vilnius	Uzupis	8190.608867	9106.71265	2	4	Namas	4	Nereikia	0	3	Irengtas	Nauja	1	Murinis	Murinis	244.06	3.6	2.54	1	0	2002	http://www.aruodas.lt/namas/vilniuje/parduodamas-prabangiai-ir-kokybiskai-irengtas-244/2-247187	file:///C:/Users/Dovile/Desktop/Namai/277.htm
499000	Vilnius	Vilkpede	1646.864686	2598.98133	4	5	Namas	2	Nereikia	1	3	Irengtas	Nenauja	0	Murinis	Murinis	303	11	8.83	2	0	1989	http://www.aruodas.lt/namas/vilniuje/parduodamas-namas-su-sklypu-eisiskiu-sodu-g-uzu/2-247167	file:///C:/Users/Dovile/Desktop/Namai/279.htm
815000	Vilnius	Vilkpede	3134.615385	2598.98133	4	8	Namas	4	Nereikia	0	3	Irengtas	Nauja	1	Murinis	Murinis	260	6.3	6.08	2	0	2000	http://www.aruodas.lt/namas/vilniuje/namas-idealiai-tinkantis-gyventi-dviems-seimoms/2-219354	file:///C:/Users/Dovile/Desktop/Namai/33.html
585000	Vilnius	Vilkpede	3015.463918	2598.98133	4	5	Kotedzas	3	Reikia	0	2	Dalinai irengtas	Nauja	1	Murinis	Murinis	194	3.3	9.28	2	0	2009	http://www.aruodas.lt/namas/vilniuje/parduodu-nauja-29m-statybos-194-kvm-kotedza/2-217295	file:///C:/Users/Dovile/Desktop/Namai/143.htm
370000	Vilnius	Santariskes	2055.555556	4018.872362	1	5	Namas	3	Reikia	1	1	Neirengtas	Nauja	1	Murinis	Murinis	180	5.3	10.3	3	0	2010	http://www.aruodas.lt/namas/vilniuje/2-211087	file:///C:/Users/Dovile/Desktop/Namai/280.htm
599000	Vilnius	Santariskes	3697.530864	4018.872362	1	5	Namas	4	Nereikia	1	3	Irengtas	Nauja	1	Murinis	Murinis	162	6	10.7	3	0	2001	http://www.skelbiu.lt/skelbimai/parduodamas-5-kambariu-puikaus-parduodamas-5-12530244.html	file:///C:/Users/Dovile/Desktop/Namai/110.htm
750000	Vilnius	Santariskes	2252.252252	4018.872362	1	6	Kotedzas	2	Nereikia	0	3	Irengtas	Nenauja	0	Murinis	Murinis	333	2	7.85	2	0	1996	http://www.skelbiu.lt/skelbimai/parduodamas-erdvus-ir-jaukus-parduodamas-erdvus-12528997.html	file:///C:/Users/Dovile/Desktop/Namai/114.html
1580000	Vilnius	Santariskes	5703.971119	4018.872362	1	5	Kotedzas	4	Nereikia	0	3	Irengtas	Nauja	1	Murinis	Murinis	277	3.5	8.79	2	1	2009	http://www.aruodas.lt/namas/vilniuje/sn-parduodamas-labai-gerai-irengtas-5-k-277-kvm/2-246114	file:///C:/Users/Dovile/Desktop/Namai/118.html
830000	Vilnius	Santariskes	3738.738739	4018.872362	1	5	Kotedzas	4	Nereikia	0	3	Irengtas	Nauja	1	Murinis	Murinis	222	1	9.62	2	0	2002	http://www.aruodas.lt/namas/vilniuje/parduodamas-itin-kokybiskai-irengtas-kotedzas-sant/2-249609	file:///C:/Users/Dovile/Desktop/Namai/124.htm
